ID,Use_Cat,Cons_Frame,lat,long
6120,,,-13.994571076879245,-171.45124280606177
2435,,,-13.994794249998986,-171.45884485000065
11851,,,-13.997824082973732,-171.44401834948883
15611,,,-13.997975450000121,-171.43841260000005
10053,,,-13.997039156198786,-171.44431372966844
2247,,,-13.99513401684235,-171.45615832973226
8072,,,-13.997355350003748,-171.44381945000123
5597,,,-13.997128600002865,-171.4515139500005
5884,,,-13.994540600004873,-171.45889505000278
2028,,,-13.997896100001771,-171.4549007999993
16411,,,-13.997559850001402,-171.43858294999995
7956,,,-13.995574750002886,-171.45602345000043
15239,,,-13.99057880000155,-171.45675089999938
7850,,,-13.997015850000137,-171.44337865
11117,,,-13.998370323171901,-171.4579421811693
15924,,,-13.995355012779827,-171.45207816949062
7629,,,-13.996858405044073,-171.46225656761962
1937,,,-13.99854507860089,-171.43849268765683
4201,,,-13.99765164999816,-171.44502784999588
9459,,,-13.995462858275392,-171.4594497720869
12199,,,-13.99666054574834,-171.44502489580162
13690,Residential,Masonry,-13.999137894123082,-171.42775745690577
529,Residential,Masonry,-13.998682592135758,-171.42821108845624
8555,Residential,Masonry,-13.999199180842428,-171.42747207795693
11405,Residential,Masonry,-13.999516137298325,-171.4277425469606
10599,Outbuilding,Masonry,-13.999049280656374,-171.427845892932
17805,Outbuilding,Masonry,-13.998534350390642,-171.42822044147334
4028,,,-13.995439352747525,-171.4298781754783
11632,,,-13.995728895500104,-171.43124874747696
8803,,,-13.996051346130669,-171.42960273195254
8469,,,-13.996085990136766,-171.43075233139774
16651,,,-13.995528806477424,-171.43128877257416
18666,,,-13.996086589377454,-171.42975588332732
420,,,-13.996215827589308,-171.43163740766613
13676,,,-13.995332749994473,-171.4308974500036
5677,,,-13.994261900001838,-171.4309280500019
4361,,,-13.996168331834347,-171.42952725335837
2784,,,-13.995575500000493,-171.43280400000086
8291,Residential,Masonry,-13.995596005101156,-171.42838057319503
18608,,,-13.996123850000307,-171.4294536000013
14913,Residential,Masonry,-13.995379593809593,-171.428307534547
13302,Residential,Masonry,-13.995680571624444,-171.42852269650388
205,,,-13.996318599999237,-171.42944270000078
5470,,,-13.99566805997632,-171.42990062591406
889,,,-13.995062500003685,-171.42982504999296
2906,,,-13.995607324838977,-171.43019673877845
7347,,,-13.99586514722098,-171.4300646311395
12920,,,-13.99521550000267,-171.42951374999961
4463,,,-13.996768207079821,-171.42908032251077
932,,,-13.994909400002381,-171.43002250000308
11359,Residential,Masonry,-13.9954935569741,-171.4285056717465
6197,,,-13.996219922281618,-171.42909469354078
292,,,-13.995125145843929,-171.42949098062454
14758,,,-13.99593381276094,-171.4287101720762
18202,,,-13.996330849999298,-171.42954510000104
185,,,-13.995601100001638,-171.43097150000008
13021,,,-13.996495955724814,-171.43269566997523
8612,,,-13.99478730602552,-171.43094938488136
2850,,,-13.995372477072054,-171.43022880561304
14855,,,-13.995207794307577,-171.42894593747866
6651,,,-13.995867194256723,-171.4298275213217
17746,,,-13.995204106818132,-171.4293116721482
17731,Residential,Masonry,-13.995261766674181,-171.42868490239022
4825,,,-13.996489766138525,-171.42926938318445
18775,,,-13.996057100000424,-171.43041610000174
16499,,,-13.994362116355882,-171.43082845144656
2766,,,-13.996117749999392,-171.43109345000028
8008,,,-13.994921362496674,-171.43032294898583
16231,Residential,Masonry,-13.995121107220054,-171.42889510438337
11772,Residential,Masonry,-13.993265479335136,-171.4318579853418
8538,Residential,Masonry,-13.993362620210215,-171.4319150869476
14106,,,-13.99265879893789,-171.4740243173314
17704,,,-13.992566950009325,-171.46433904998517
17061,,,-13.99276733547671,-171.4644105392443
13638,,,-13.992489711217262,-171.46422738325208
10107,,,-13.997662830398529,-171.47357959289675
3606,,,-13.998088915457465,-171.4747683789409
16420,,,-13.997701497049574,-171.47293556804473
2144,,,-13.998257950004952,-171.4746869500013
17034,,,-13.992802533346984,-171.4645974999749
13820,,,-13.998444490096691,-171.47374147773394
12584,,,-13.9980765689963,-171.47454040260374
7883,,,-13.992647449763574,-171.46454248325162
9850,,,-13.998306660703319,-171.47362092578499
19925,,,-13.99820545000154,-171.47432910000006
8993,,,-13.992932331886593,-171.4645779030953
8425,,,-13.998045295113002,-171.47520811926015
10699,,,-13.990906350000962,-171.46516805000047
10022,,,-13.992120533835681,-171.46684233028083
1553,,,-13.990316940584972,-171.4576559801344
3575,,,-13.989198551106664,-171.47285067441916
4660,,,-13.989335742075687,-171.4707383574146
1550,,,-13.991591828485658,-171.4726133649176
12703,,,-13.994127210136114,-171.49779043055705
723,,,-13.9918678666593,-171.5028716115143
6648,,,-13.989204099999155,-171.47141854999995
293,,,-13.991809050002807,-171.50476930000085
7748,,,-13.996773250005035,-171.48853939998486
12514,,,-13.997675326815537,-171.4817285871479
8354,,,-13.995565649801595,-171.48903841678742
12224,,,-13.997831373179102,-171.47908554396548
11370,,,-13.994611918623637,-171.49876635385374
11090,,,-13.997718950004094,-171.48398485000024
14871,,,-13.997336550003716,-171.47745230000092
8922,,,-13.994438914874559,-171.49456033177333
10871,,,-13.998296800003253,-171.4830463500002
17527,,,-13.99452587162666,-171.49328906117805
2086,,,-13.995428900003324,-171.49521865000125
7023,,,-13.997592850001913,-171.47469335000133
11932,,,-13.998346250000441,-171.48089605000007
15143,,,-13.995591553008596,-171.49179338186698
7978,,,-13.994317950001072,-171.4962213500003
7462,,,-13.993111750000372,-171.49209629999956
2527,,,-13.994780900004491,-171.49827465000098
965,,,-13.992127850005806,-171.50393125000582
13640,,,-13.989867421170555,-171.47162185708152
11254,,,-13.991941097916596,-171.5043723673568
1119,,,-13.996371778327726,-171.48945801662967
10936,,,-13.998683549078217,-171.48643886673315
13126,,,-13.997523400004585,-171.47906820000136
5127,,,-13.995445850002248,-171.4891878500001
16407,,,-13.99770855742251,-171.48342962452006
11333,,,-13.997542827202384,-171.47926513534915
15159,,,-13.994756581672014,-171.49854564515996
12523,,,-13.997593800000024,-171.48379039999912
7590,,,-13.998160100000526,-171.4765166499992
1355,,,-13.994329484960726,-171.49439941826296
4308,,,-13.998668350002049,-171.48188225000052
13334,,,-13.994427200004777,-171.4930901000013
6491,,,-13.995102824685466,-171.4968214927005
48,,,-13.997535300002141,-171.4746757500017
1079,Outbuilding,Masonry,-14.002668628217428,-171.79035833790607
1080,Residential,Masonry,-14.00256206822626,-171.79025943410275
11638,,,-13.916033759104156,-171.7987167802027
3914,,,-13.922171993918138,-171.79768046605798
19931,,,-13.917289722670198,-171.79527075675625
13020,,,-13.91345902369673,-171.78248800539603
7633,,,-13.914289678113995,-171.78206081856104
8538,,,-13.916042899999244,-171.79425794999943
18360,,,-13.923212362990498,-171.79708526904238
13619,,,-13.919993299999764,-171.78570175000024
5672,,,-13.921322750004261,-171.79590864999906
16865,,,-13.919896667996355,-171.7823875891064
18053,,,-13.915599000002087,-171.7888956500013
873,,,-13.916326829363454,-171.7978455847709
2170,,,-13.916265664387756,-171.79738135949898
14725,,,-13.9055309262887,-171.7790909896615
2905,,,-13.905471776319306,-171.77935161540694
5622,,,-13.91011929640595,-171.78004602049018
18747,,,-13.909592299833703,-171.7795755673563
2909,,,-13.910465827885565,-171.7834467087843
16345,,,-13.907786450007661,-171.78089824997792
4768,,,-13.905012593290369,-171.78015111793493
9611,,,-13.908208565308826,-171.78148829867376
10599,,,-13.909625920894062,-171.780528003937
10721,,,-13.905358719028099,-171.77945540175443
12856,,,-13.907604900001585,-171.78057110001643
4224,,,-13.905150405748435,-171.77990302952472
3399,,,-13.911884518166621,-171.78100175256293
5971,,,-13.907871900000009,-171.7828440499995
8995,,,-13.909589345788147,-171.78020521998124
18032,,,-13.911442074596282,-171.78173700675256
16730,,,-13.906310334436922,-171.77955735222204
4282,,,-13.910016500002937,-171.780041000002
16078,,,-13.91008372376792,-171.78024506192554
11971,,,-13.909616450021382,-171.77986770000848
14176,,,-13.90976377353221,-171.77959866333265
18190,,,-13.910104198417939,-171.77964957115037
13355,,,-13.909758800019892,-171.77987870000788
121,,,-13.909884350001228,-171.78021639999
1081,Outbuilding,Masonry,-14.002182666434553,-171.78996985476513
1082,Residential,Masonry,-14.002955297046814,-171.78986784266826
1083,Outbuilding,Masonry,-14.003072304126649,-171.78989536850239
1084,Outbuilding,Masonry,-14.003098061069013,-171.7894078686295
1085,Residential,Masonry,-14.002791338374626,-171.78927124629246
1086,Outbuilding,Masonry,-14.002939377478132,-171.78913055966166
1087,Outbuilding,Masonry,-14.002352581585894,-171.7902059667105
1088,Fale,Masonry,-14.002107710915107,-171.78936126023564
1089,Residential,Masonry,-14.002062731284678,-171.78891631390394
1090,Outbuilding,Masonry,-14.002243100598236,-171.7890425440853
1091,Outbuilding,Masonry,-14.00192748017819,-171.78875676257934
1092,Residential,Masonry,-14.001664114313092,-171.78890842931452
1093,Outbuilding,Masonry,-14.002085607912186,-171.78833954837572
1094,Outbuilding,Masonry,-14.002213078891096,-171.78865658079172
1095,Outbuilding,Masonry,-14.001494611160886,-171.78870597820588
1096,Outbuilding,Masonry,-14.00167837569779,-171.78849344506926
1097,Fale,Masonry,-14.001415460666935,-171.7889881156102
1098,Fale,Masonry,-14.001373189397428,-171.78907301418994
1099,Outbuilding,Masonry,-14.001270870983529,-171.78969362805395
1100,Residential,Masonry,-14.000911007476638,-171.78936753615238
1101,Outbuilding,Masonry,-14.000835476045804,-171.78930957910885
1102,Outbuilding,Masonry,-14.000855453793479,-171.78867978411918
1103,Residential,Masonry,-14.000643880357101,-171.79029321971575
1104,Outbuilding,Masonry,-14.000722693609356,-171.79049324490973
18273,Outbuilding,Masonry,-13.941813935013199,-171.54275515974032
1565,Religious,Masonry,-13.942062979770299,-171.54383706869226
3493,,,-14.040674491130272,-171.53586509924608
19535,,,-14.040199298372647,-171.53337008191554
8757,,,-14.04118680000591,-171.53489139999905
11842,,,-14.038698737916022,-171.5308337302195
7464,,,-14.041138965317085,-171.5344969194096
17997,,,-14.03927115000574,-171.53104960000027
3480,,,-14.039202921923811,-171.5347170104301
9359,,,-14.03966150000225,-171.5333899000004
6789,,,-14.037104050000003,-171.5344845499998
16253,,,-14.040615250003645,-171.53558169999897
1083,,,-14.039803250002029,-171.53573225000022
14355,,,-14.041343800003007,-171.53541569999982
8704,,,-14.038928500000832,-171.53038309999874
4621,,,-14.038586450003324,-171.53083930000014
8188,,,-14.039570950000495,-171.53422464999994
7261,,,-14.041445650166983,-171.54093730000645
18821,,,-14.041267350001206,-171.53443514999964
6363,,,-14.038804055737618,-171.53037732429812
18642,,,-14.03983142335285,-171.53421755587073
4178,,,-14.03738565966095,-171.53438117444225
18122,,,-14.040319953149154,-171.5336590190288
9863,,,-14.041698531257419,-171.53750236570392
15379,,,-14.043620333572811,-171.54189818762637
18664,,,-14.042766925480898,-171.5432353388776
11924,,,-14.043323900006332,-171.53849849999665
6764,,,-14.042803375298167,-171.54165998854245
15135,,,-14.043728731694307,-171.53860505295927
2112,,,-14.042735468395367,-171.54214646469694
7320,,,-14.04234025000288,-171.53861420000226
593,,,-14.04224030000968,-171.53971479999285
6454,,,-14.03998195000079,-171.54003035000022
13402,,,-14.042713726375945,-171.54385369252074
3594,,,-14.04118663524215,-171.53859221248956
19203,,,-14.043734550002094,-171.53876049999982
2177,,,-14.04270500000154,-171.54238990000061
12673,,,-14.041608850002879,-171.5373772500001
18709,,,-14.042468200003137,-171.5388873500015
8709,,,-14.042097582315908,-171.53921340553
19098,,,-14.042757223646111,-171.54343671440597
3685,,,-14.042748500000988,-171.5384107500028
4214,,,-14.0429727000021,-171.54166394999905
6649,,,-14.041299300002574,-171.53820729999828
9454,,,-14.041911873397888,-171.5377711642436
4618,,,-14.041839300001296,-171.53897284999968
776,,,-14.04237650000293,-171.5438682000004
7737,,,-14.042985250001733,-171.53929479999965
1633,,,-14.041215350001709,-171.53825244999888
8132,,,-14.043658718927274,-171.5388539937504
17044,,,-14.042829450003724,-171.54228115000095
6836,,,-14.042815600004925,-171.5394210000012
780,,,-14.042496400001069,-171.53854079999996
18024,,,-14.042773299999732,-171.5407826500045
15641,,,-14.041441050007068,-171.5382966499942
10687,,,-14.041507562817328,-171.53856981549683
13900,,,-14.042753650001474,-171.54181250000016
2097,,,-14.042037400003073,-171.5389990000059
1832,,,-14.042578184534328,-171.5388052408446
12432,,,-14.042503549999125,-171.54392134999856
18600,,,-14.043476638170967,-171.5393581315309
18650,,,-14.042649750005868,-171.54036569999866
12787,,,-14.04355692893036,-171.53890106565302
1141,,,-14.042973107359725,-171.5419273797723
9803,,,-14.042699650003996,-171.5392253500035
17470,,,-14.039633656813498,-171.5391997721452
18339,,,-14.042661123701443,-171.54150084104927
12280,,,-14.041637650005763,-171.53867119999953
14564,,,-14.043644250002076,-171.53844249999963
5260,,,-14.042770050000449,-171.54191454999952
7736,,,-14.042593050003239,-171.53907249999878
14512,,,-14.04256464354291,-171.54342997471787
1538,,,-14.043534897397317,-171.53828986509797
201,,,-14.042392681867819,-171.54008160737203
11146,,,-14.039848200002183,-171.5391397999994
13169,,,-14.040988247658348,-171.53866983280685
8704,,,-14.043439306875662,-171.54454366978663
616,,,-14.039605783914755,-171.53798468197593
9540,,,-14.040149028374007,-171.54006285130365
11445,,,-14.042827114854742,-171.54241258976938
10624,Religious,Masonry,-14.040263241221352,-171.5330073864441
18699,Residential,Masonry,-14.040874460316088,-171.53308061655233
2031,Outbuilding,Masonry,-14.039871605859574,-171.5323473262735
6588,Outbuilding,Masonry,-14.040068504146237,-171.5329075213331
4826,Residential,Masonry,-14.039784259466108,-171.53215905618902
1854,Residential,Masonry,-14.041408748982034,-171.53576047275095
5901,Residential,Masonry,-14.03909870652676,-171.5298805518666
10280,Residential,Masonry,-14.041404889111952,-171.5355214161203
15798,Religious,Masonry,-14.040052728577276,-171.53316871232155
1353,Outbuilding,Masonry,-14.039772818486652,-171.53256015890756
1274,Residential,Masonry,-14.039678117924165,-171.53223260180977
9909,Residential,Masonry,-14.039688186641085,-171.53236880261352
14680,Residential,Masonry,-14.040908822442326,-171.53325836608954
10938,Residential,Masonry,-14.039567490506148,-171.5318501176529
19732,Residential,Masonry,-14.041986761426447,-171.53536840844356
10576,Outbuilding,Masonry,-14.041433325258504,-171.53563686316218
12852,Residential,Masonry,-14.043387530155075,-171.54302339539203
6343,Hotel,Timber,-14.043406749662028,-171.54389704985857
14206,Hotel,Timber,-14.043421700203002,-171.5439877999789
16468,Hotel,Timber,-14.043455889741093,-171.54362167588886
8487,Hotel,Timber,-14.043444458265018,-171.54407256991897
10894,Hotel,Timber,-14.043401323062074,-171.54362844188734
16027,Residential,Timber,-14.043462709777177,-171.5376037538254
4604,Hotel,Timber,-14.043501866993177,-171.5441503930728
6495,Hotel,Timber,-14.04338720000987,-171.5437769501619
11975,Hotel,Timber,-14.043572079426744,-171.5435520838898
4332,Hotel,Timber,-14.043585326394442,-171.54387615602164
13978,Hotel,Timber,-14.043561616002107,-171.5436623212452
14401,Hotel,Timber,-14.043569108909006,-171.54377505663376
18531,Hotel,Masonry,-14.04333066312625,-171.54350658784628
2815,Outbuilding,Masonry,-14.04085797579596,-171.5335046069954
18797,Residential,Masonry,-14.039978738453218,-171.53159658505544
19313,Residential,Masonry,-14.041846058583891,-171.53555636019044
715,Tourist Fale,Masonry,-14.043642298992278,-171.54247325443055
19347,Outbuilding,Masonry,-14.043453881757756,-171.54255809619363
15739,Outbuilding,Masonry,-14.043494800001302,-171.54286930000092
14493,Hotel,Masonry,-14.043429075523711,-171.54408405872564
9350,Outbuilding,Masonry,-14.043421100000836,-171.54261315000048
15081,Hotel,Masonry,-14.043501678062563,-171.54415177380085
12088,Hotel,Masonry,-14.043312803234071,-171.5442974833521
7917,Outbuilding,Masonry,-14.043520600001882,-171.54279165000148
15145,Outbuilding,Masonry,-14.043401114380174,-171.54265257405945
11399,Tourist Fale,Masonry,-14.044130923372958,-171.54416660571675
14098,Tourist Fale,Masonry,-14.043930849014266,-171.54432288593253
9819,Tourist Fale,Masonry,-14.043847697155892,-171.5443030218409
15344,Tourist Fale,Masonry,-14.044078723225446,-171.54422418857772
15437,Residential,Masonry,-14.03967082966139,-171.53207587921736
3098,Outbuilding,Masonry,-14.03976940208042,-171.53158138428444
1330,Outbuilding,Masonry,-14.039869228810915,-171.53163501585882
9042,,,-14.037893050001752,-171.52979630000016
7888,,,-14.03456304999993,-171.52631974999989
10605,,,-14.034731199999797,-171.5262754
12165,,,-14.034210499999423,-171.5266395999999
1400,,,-14.034124300002297,-171.52657865000015
10403,,,-14.033989857323272,-171.52657462583346
3127,,,-14.034011900000163,-171.52691184999972
1730,,,-14.0340774500001,-171.52712835
1766,,,-14.033974454464417,-171.52700572544495
14173,,,-14.033670928362179,-171.52796945628552
2326,,,-14.03317795000041,-171.52719795000004
5042,,,-14.033306503700489,-171.52715852020916
10985,,,-14.033257970932436,-171.52716824172333
6099,,,-14.032913249997616,-171.52747990000358
16900,,,-14.033048444355988,-171.52756266147728
12591,,,-14.033236350001305,-171.52807805000052
9181,,,-14.033129380879167,-171.52815590228195
14475,,,-14.032944000000253,-171.5280664000035
8762,,,-14.032062050000599,-171.52774995000001
1502,,,-14.032203030197126,-171.52767160389283
16848,,,-14.032150900004115,-171.52778505000043
12207,,,-14.032117625791205,-171.52832829997413
18027,,,-14.032047069560683,-171.52844464571925
4328,,,-14.031905924593076,-171.52849291115444
9308,,,-14.03076086277898,-171.52804071753283
2337,,,-14.030749750000167,-171.52799160000035
8827,,,-14.030744471660975,-171.52819952682475
11365,Outbuilding,Masonry,-14.040428462336635,-171.52508372185045
17421,Outbuilding,Timber,-14.039609334864524,-171.52489608431307
7999,Outbuilding,Masonry,-14.039441147519353,-171.52586405983394
11107,Residential,Masonry,-14.039553208212915,-171.52542429153934
12495,Outbuilding,Masonry,-14.039418289568097,-171.52546714529595
5897,Residential,Masonry,-14.039920030471796,-171.5251729124689
16937,Outbuilding,Timber,-14.039748457457055,-171.52501340175297
2338,Residential,Timber,-14.039666766363782,-171.52495118479814
15433,,,-14.036660594543893,-171.52448500220598
4620,,,-14.03614410000756,-171.52391909999866
9286,,,-14.03626180381108,-171.52369962082636
17469,,,-14.036033046890642,-171.51531296730678
8647,,,-14.038686400001211,-171.5196244500017
18139,,,-14.039144400107444,-171.5230821000111
6623,,,-14.036180600027214,-171.52415729999342
15474,,,-14.036345599821592,-171.5241472154612
9254,,,-14.036272042905493,-171.5244529282898
13767,,,-14.036100830082798,-171.5236942688701
94,,,-14.036255600001557,-171.52437189999978
6465,,,-14.039783266598342,-171.5241795893586
8920,,,-14.038948513268837,-171.52310592531344
9723,,,-14.039619936504993,-171.52388566861202
5949,,,-14.039909199982313,-171.5236093499789
14651,,,-14.039730950000973,-171.52376969999878
4037,,,-14.039629909561254,-171.52357132586073
11323,,,-14.039585349999994,-171.52404939999886
17916,,,-14.039620325562462,-171.52303609260767
19285,,,-14.039373296444259,-171.52407704144437
10417,,,-14.023893017184474,-171.50776302628017
15418,,,-14.024482450001516,-171.5076630499986
17587,,,-14.025273533699355,-171.50818337645273
18272,,,-14.028506643887429,-171.51046911659455
17279,,,-14.03250265461149,-171.51287353067875
1136,,,-14.032489850002193,-171.51510254999923
6353,,,-14.032579365097458,-171.5149423377495
17260,,,-14.033626950001317,-171.5141483999982
10472,,,-14.033771100003317,-171.5146059500036
8411,,,-14.034401900001152,-171.51515539999951
15408,,,-14.035210000004598,-171.51460109999482
804,,,-14.035019850265481,-171.51463586655595
10693,,,-14.035703850000662,-171.5150913999982
14905,,,-14.036646550005146,-171.515789450004
13970,,,-14.036529832931707,-171.51569414475267
11571,,,-14.03761529823926,-171.5169862318766
8881,,,-14.037557364768945,-171.51721073940138
16582,,,-14.037803165873097,-171.51749299380253
10080,,,-14.03840748271406,-171.51865490220018
8620,,,-14.038412649999295,-171.51840915000224
18005,,,-14.0387140500018,-171.51980670000017
17580,,,-14.032214356512283,-171.52614987541102
3222,,,-14.032453076743757,-171.52601073892345
16353,,,-14.032809050004998,-171.5255962000007
18167,,,-14.032948575855428,-171.52578224212604
941,,,-14.032856850006887,-171.52604230000034
3505,,,-14.032974750005353,-171.52604945000033
12100,,,-14.033566199999782,-171.52585999999994
10207,,,-14.033629799999341,-171.52587139999966
3373,,,-14.033693999999096,-171.52595184999947
18229,,,-14.034654600003305,-171.5238135500001
12126,,,-14.038241219027027,-171.5236839855991
11961,,,-14.038108127201614,-171.5236818540255
14401,,,-14.039533050001548,-171.52418714999882
3422,,,-14.034534254539194,-171.52489697112992
3387,,,-14.034085862101735,-171.52517547573356
10837,,,-14.03566333924896,-171.52389888822165
3109,,,-14.035891750007478,-171.5238372999984
5288,Residential,Masonry,-14.040366823039012,-171.52388881851996
11518,Outbuilding,Masonry,-14.040493616834407,-171.5231065860946
6580,Outbuilding,Masonry,-14.04046474131359,-171.523390304635
4125,Residential,Masonry,-14.040102820073175,-171.52308308615324
14504,Residential,Masonry,-14.040048342861423,-171.52331198078087
14298,Residential,Masonry,-14.040373440648844,-171.52246063157023
18873,Fale,Timber,-14.040300594851718,-171.5215231425931
8602,Outbuilding,Masonry,-14.0404577852619,-171.52173774734982
4896,Residential,Masonry,-14.04022461575223,-171.52258595036605
4220,Residential,Masonry,-14.040362502384907,-171.52092369678243
15876,Outbuilding,Masonry,-14.040119538246241,-171.52449734972456
5615,Fale,Masonry,-14.040277112142556,-171.524386162903
7284,Outbuilding,Masonry,-14.040784690544562,-171.52125888080317
13827,Residential,Masonry,-14.04088627669052,-171.52132866842297
1811,,,-13.92688753258814,-171.77908860730687
4776,,,-13.92412311597169,-171.78438836691842
19146,,,-13.917346100003174,-171.78868599999703
3136,,,-13.913160955379249,-171.78346262884224
4437,,,-13.923958494534645,-171.7843498214409
1779,,,-13.917167722084193,-171.78766111136318
11224,,,-13.913435450000435,-171.781975349999
9681,,,-13.914339899947635,-171.78272139993723
6501,,,-13.91603517836959,-171.79193529192975
5214,,,-13.91714741140143,-171.7886380815416
3319,,,-13.914302286890846,-171.7825239667899
18685,,,-13.919172083922366,-171.78454148542556
9215,,,-13.914991800000296,-171.79189199999678
5149,,,-13.917725872176275,-171.7877817602977
3272,,,-13.916500364392444,-171.79042308523108
3322,,,-13.923357680622473,-171.79703525300943
344,,,-13.915892700011542,-171.792241950007
11856,,,-13.923501994085898,-171.7970085833418
15473,,,-13.915833705631666,-171.79252850802976
13195,,,-13.915155745409967,-171.78903336922716
16091,,,-13.933831450002966,-171.53090914999845
15001,,,-13.934210028638853,-171.53106643364976
16429,,,-13.934271273396146,-171.53142799205003
4989,,,-13.934060194261498,-171.5311832808696
15744,,,-13.934178369995024,-171.5316175436835
1812,,,-13.933687502177968,-171.5309545677259
5400,,,-13.934031350000598,-171.53138050000192
8047,,,-13.934416473748476,-171.53210652847102
1078,,,-13.933159546760548,-171.5305180780486
3039,Residential,Masonry,-13.934189963025126,-171.53211063124124
1672,Outbuilding,Masonry,-13.934308350000965,-171.53232765000007
5907,Residential,Masonry,-13.934070078103288,-171.5323351720363
13052,Residential,Masonry,-13.93381184012864,-171.53112531435386
4685,Outbuilding,Masonry,-13.935820391113452,-171.53462575027038
16084,Outbuilding,Timber,-13.93570164816998,-171.53476101828514
18443,,,-13.94154777031074,-171.53944107123482
9550,,,-13.941175499551216,-171.53926303292863
12016,Residential,Masonry,-13.941109855213908,-171.53933294480598
13184,,,-13.941207319874017,-171.53953210363642
13301,Residential,Masonry,-13.93833412494547,-171.5385107227655
7752,,,-13.943967944671678,-171.54684901628025
3379,,,-13.944127112241427,-171.54757645239874
9641,Outbuilding,Masonry,-13.942463082109374,-171.5431255050245
2297,Residential,Masonry,-13.938186182121253,-171.53849480194208
1551,Religious,Masonry,-13.94225401701242,-171.54388845044227
16254,Residential,Masonry,-13.941663739264047,-171.54264510234245
10669,Outbuilding,Masonry,-13.942412977851625,-171.54266067284885
3079,Residential,Masonry,-13.943724642333754,-171.54810873374473
16601,Religious,Masonry,-13.94216329827536,-171.5440322002255
15967,Residential,Masonry,-13.942346829276088,-171.54297687265196
16124,Outbuilding,Masonry,-13.942530604078119,-171.54413024130352
14034,Residential,Masonry,-13.941585405165565,-171.54250226855476
6438,Residential,Masonry,-13.942293890582558,-171.5427500876562
11517,Residential,Masonry,-13.943270383977165,-171.54452517417647
16579,Residential,Masonry,-13.941948254426668,-171.54324237889634
4826,Outbuilding,Masonry,-13.94415988589774,-171.5457273409472
14466,Residential,Masonry,-13.942165855458374,-171.54261728413857
2742,Residential,Masonry,-13.942758915964296,-171.54451895385367
18889,Residential,Masonry,-13.943719391645537,-171.54598680208017
14976,Outbuilding,Masonry,-13.941852473914672,-171.54148660467843
8737,Religious,Masonry,-13.942141952352406,-171.5424554065579
8339,Residential,Masonry,-13.942632068997773,-171.54438761846984
10673,Residential,Masonry,-13.941904237028043,-171.5419066448937
18543,Residential,Masonry,-13.94402361299725,-171.54579265684285
19049,Outbuilding,Masonry,-13.942123880437176,-171.54090608310665
15223,Outbuilding,Masonry,-13.943836837430576,-171.54626393071257
13561,Residential,Masonry,-13.942028435237063,-171.54223497509642
14216,Residential,Masonry,-13.9425929598597,-171.54427041424424
9255,Outbuilding,Masonry,-13.942167997927172,-171.54145753368255
6291,Residential,Masonry,-13.941817328578987,-171.54159953992723
6238,Residential,Masonry,-13.94343679041038,-171.5452051485792
17036,Residential,Masonry,-13.942198340848057,-171.54224944454964
1540,Residential,Masonry,-13.942699024287279,-171.54385924930207
5859,Residential,Masonry,-13.942011188150637,-171.54096036532601
19985,Residential,Masonry,-13.942985656196619,-171.54420807138945
497,Residential,Masonry,-13.942654043261426,-171.54370110247055
14038,Outbuilding,Masonry,-13.94194045579486,-171.54413859847497
9889,Residential,Masonry,-13.942483530413003,-171.54324037922063
1849,Residential,Masonry,-13.942816414241396,-171.544125028627
5887,Residential,Masonry,-13.94309490683711,-171.54451663743538
19339,,,-14.03182152460191,-171.63640961096212
9655,Residential,Masonry,-13.943152399477672,-171.5697802024878
8131,Residential,Masonry,-13.943217705167916,-171.5696121738312
17568,Residential,Masonry,-13.942798045584997,-171.5705124213241
986,Residential,Masonry,-13.942945579607986,-171.57058059582445
12751,Residential,Masonry,-13.942780147661008,-171.5710063898212
5617,Residential,Masonry,-13.943213277439089,-171.5706098860047
10475,Residential,Masonry,-13.943201979931793,-171.5707388188024
2775,Residential,Masonry,-13.943068963695417,-171.57045695633738
9459,Residential,Masonry,-13.942826906123516,-171.57035064179152
845,Residential,Masonry,-13.942713675084995,-171.57028337315944
1017,Residential,Masonry,-13.94252672568137,-171.5705254803843
14217,Residential,Masonry,-13.942481626928249,-171.57046583134752
19134,Outbuilding,Masonry,-13.942975057307839,-171.56579738951496
4969,Outbuilding,Masonry,-13.94294281881555,-171.57042064562512
12010,Outbuilding,Masonry,-13.943002026872078,-171.5704189241747
11308,Outbuilding,Masonry,-13.943108356497783,-171.5702576690669
4254,Outbuilding,Masonry,-13.942943204785657,-171.57068131688698
17738,Outbuilding,Masonry,-13.942840566133334,-171.57065675560122
19597,Outbuilding,Masonry,-13.942785441986874,-171.57061418570308
5521,Outbuilding,Masonry,-13.942659031169576,-171.57048805401706
9834,Outbuilding,Masonry,-13.94284088260675,-171.57105930671696
14688,Outbuilding,Masonry,-13.942258041616874,-171.5702051231084
17935,Outbuilding,Masonry,-13.941974910832364,-171.5700230265517
7246,Outbuilding,Masonry,-13.942155588429742,-171.57012775620964
15827,Outbuilding,Masonry,-13.94262644538681,-171.56931227751326
7545,Outbuilding,Masonry,-13.943420501441103,-171.56953237066529
1839,Outbuilding,Masonry,-13.943287304732511,-171.56998903653766
2730,Outbuilding,Masonry,-13.943525920939102,-171.57108515310972
3963,Outbuilding,Masonry,-13.943486888065918,-171.5711591650536
1396,Outbuilding,Masonry,-13.942012547123927,-171.56995387070646
